instrument,strategy,entry_date,exit_date,direction,entry_price,exit_price,exit_reason,pnl,pnl_pct,hold_bars
SILVERMIC,Strategy3_VolumeSpike,2026-06-03 18:05:00,2026-06-03 18:20:00,Short,268668.0,269548.5333333333,Trailing Stop,-36143.897599999764,-0.44843322861920987,3
SILVERMIC,Strategy3_VolumeSpike,2026-06-03 19:10:00,2026-06-03 19:30:00,Short,267200.0,268458.26666666666,Trailing Stop,-47429.84879999988,-0.5916897305389207,4
SILVERMIC,Strategy3_VolumeSpike,2026-06-03 20:50:00,2026-06-03 21:30:00,Short,267739.0,267978.0,Time Stop,-16852.906,-0.20981759599211666,8
SILVERMIC,Strategy3_VolumeSpike,2026-06-03 22:35:00,2026-06-03 23:00:00,Long,268330.0,267706.8,Trailing Stop,-28384.66240000035,-0.35260888209791863,5
SILVERMIC,Strategy3_VolumeSpike,2026-06-04 12:10:00,2026-06-04 12:50:00,Short,266726.0,267390.0,Time Stop,-29574.088,-0.3695938653649563,8
SILVERMIC,Strategy3_VolumeSpike,2026-06-04 13:35:00,2026-06-04 14:15:00,Long,267712.0,267360.0,Time Stop,-20231.296000000002,-0.25190373734958965,8
SILVERMIC,Strategy3_VolumeSpike,2026-06-04 15:05:00,2026-06-04 15:45:00,Long,268296.0,267940.0,Time Stop,-20372.248,-0.25310661856059474,8
SILVERMIC,Strategy3_VolumeSpike,2026-06-04 16:50:00,2026-06-04 17:30:00,Long,268816.0,270314.0,Time Stop,35195.66,0.43642813919806367,8
SILVERMIC,Strategy3_VolumeSpike,2026-06-04 18:30:00,2026-06-04 19:10:00,Long,271950.0,271711.0,Time Stop,-16995.898,-0.20832135809278665,8
SILVERMIC,Strategy3_VolumeSpike,2026-06-04 20:20:00,2026-06-04 21:00:00,Short,268300.0,269169.0,Time Stop,-35784.441999999995,-0.44458245744813013,8
SILVERMIC,Strategy3_VolumeSpike,2026-06-04 22:45:00,2026-06-04 23:00:00,Short,268987.0,269489.6666666667,Trailing Stop,-24812.580000000584,-0.30748177421214384,3
SILVERMIC,Strategy3_VolumeSpike,2026-06-04 23:00:00,2026-06-05 09:00:00,Long,269599.0,266903.01,Stop Loss,-90576.73617999972,-1.1198945616761649,6
SILVERMIC,Strategy3_VolumeSpike,2026-06-05 09:00:00,2026-06-05 09:40:00,Short,266089.0,265941.0,Time Stop,-5176.540000000001,-0.06484722530181006,8
SILVERMIC,Strategy3_VolumeSpike,2026-06-05 11:00:00,2026-06-05 11:40:00,Short,264310.0,263105.0,Time Stop,26616.53,0.3356731363424262,8
SILVERMIC,Strategy5_VolumeDivergence,2026-05-21 14:30:00,2026-05-21 15:00:00,Short,275564.0,276050.0,Time Stop,-24549.051999999996,-0.29695523846849853,6
SILVERMIC,Strategy5_VolumeDivergence,2026-05-21 21:20:00,2026-05-21 21:50:00,Short,275696.0,276250.0,Time Stop,-26595.028,-0.32155016153057475,6
SILVERMIC,Strategy5_VolumeDivergence,2026-05-25 10:15:00,2026-05-25 10:45:00,Short,280725.0,280329.0,Time Stop,1741.0279999999984,0.020672995517558683,6
SILVERMIC,Strategy5_VolumeDivergence,2026-05-26 09:35:00,2026-05-26 09:40:00,Long,276850.0,276056.8694908659,VWAP Target,-33786.23892485831,-0.406793557580619,1
SILVERMIC,Strategy5_VolumeDivergence,2026-05-26 09:40:00,2026-05-26 09:45:00,Long,276728.0,276057.3632297977,VWAP Target,-30109.239644205736,-0.36268152173741885,1
SILVERMIC,Strategy5_VolumeDivergence,2026-05-26 09:55:00,2026-05-26 10:00:00,Long,276263.0,276058.0785663201,VWAP Target,-16129.42242459004,-0.19461434001404507,1
SILVERMIC,Strategy5_VolumeDivergence,2026-05-26 10:05:00,2026-05-26 10:10:00,Long,275979.0,276057.8272395294,VWAP Target,-7611.845704429401,-0.09193749892116672,1
SILVERMIC,Strategy5_VolumeDivergence,2026-05-26 10:15:00,2026-05-26 10:20:00,Long,275853.0,276057.4074859843,VWAP Target,-3842.162755217998,-0.04642765960152688,1
SILVERMIC,Strategy5_VolumeDivergence,2026-05-26 10:25:00,2026-05-26 10:35:00,Long,275575.0,276055.81139503926,VWAP Target,4454.987246067036,0.05388717222857705,2
SILVERMIC,Strategy5_VolumeDivergence,2026-05-28 20:35:00,2026-05-28 20:40:00,Short,270830.0,274742.2347733977,VWAP Target,-127227.34342785152,-1.5658942685799397,1
SILVERMIC,Strategy5_VolumeDivergence,2026-05-28 21:20:00,2026-05-28 21:25:00,Short,271504.0,274712.26624950377,VWAP Target,-106119.88027760404,-1.3028645407017214,1
SILVERMIC,Strategy5_VolumeDivergence,2026-06-01 20:55:00,2026-06-01 21:00:00,Short,269259.0,274052.7698223177,VWAP Target,-153632.7065263327,-1.9019197937838377,1
SILVERMIC,Strategy5_VolumeDivergence,2026-06-03 20:20:00,2026-06-03 20:25:00,Short,268822.0,273674.1840439367,VWAP Target,-155370.45263089254,-1.9265592428061757,1
SILVERMIC,Strategy5_VolumeDivergence,2026-06-04 19:55:00,2026-06-04 20:25:00,Long,269958.0,268500.0,Time Stop,-53472.244,-0.6602538666508617,6
GOLDGUINEA,Strategy1_SUVMomentum,2026-05-21 17:00:00,2026-05-21 17:50:00,Short,128750.0,128707.0,Time Stop,-931.7936,-0.09046539805825242,10
GOLDGUINEA,Strategy1_SUVMomentum,2026-05-22 16:50:00,2026-05-22 17:40:00,Long,128786.0,128859.0,Time Stop,-692.6959999999999,-0.06723323963784883,10
GOLDGUINEA,Strategy1_SUVMomentum,2026-05-29 20:40:00,2026-05-29 21:30:00,Long,127621.0,127390.0,Time Stop,-3112.0528000000004,-0.3048139412792566,10
GOLDGUINEA,Strategy2_VPIN,2026-05-25 12:50:00,2026-05-25 13:00:00,Short,128915.0,128976.0,Time Stop,-1765.8768,-0.17122491564208975,2
GOLDGUINEA,Strategy2_VPIN,2026-05-25 13:00:00,2026-05-25 13:10:00,Long,128976.0,128996.0,Time Stop,-1118.2656,-0.10837923334573875,2
GOLDGUINEA,Strategy2_VPIN,2026-05-25 13:10:00,2026-05-25 13:20:00,Long,128996.0,128992.0,Time Stop,-1310.3424,-0.1269751000031009,2
GOLDGUINEA,Strategy2_VPIN,2026-05-25 17:55:00,2026-05-25 18:05:00,Long,129005.0,129035.0,Time Stop,-1038.5919999999999,-0.10063485911398781,2
GOLDGUINEA,Strategy2_VPIN,2026-05-25 18:10:00,2026-05-25 18:20:00,Short,129010.0,129002.0,Time Stop,-1214.4576000000002,-0.11767087822649408,2
GOLDGUINEA,Strategy2_VPIN,2026-05-25 18:20:00,2026-05-25 18:30:00,Short,129002.0,128968.0,Time Stop,-1006.2560000000003,-0.09750391466798967,2
GOLDGUINEA,Strategy2_VPIN,2026-05-25 18:30:00,2026-05-25 18:40:00,Short,128970.0,128989.0,Time Stop,-1430.2032,-0.1386178180972319,2
GOLDGUINEA,Strategy2_VPIN,2026-05-26 11:30:00,2026-05-26 11:40:00,Long,128289.0,128266.0,Time Stop,-1455.4640000000002,-0.1418149646501259,2
GOLDGUINEA,Strategy2_VPIN,2026-05-29 20:55:00,2026-05-29 21:05:00,Short,127399.0,127440.0,Time Stop,-1591.2272,-0.1561263432209044,2
GOLDGUINEA,Strategy2_VPIN,2026-05-29 21:55:00,2026-05-29 22:05:00,Long,127362.0,127452.0,Time Stop,-543.1072000000001,-0.05330349711844979,2
GOLDGUINEA,Strategy2_VPIN,2026-05-29 22:05:00,2026-05-29 22:15:00,Long,127441.0,127325.0,Time Stop,-2190.8768,-0.21489128302508614,2
GOLDGUINEA,Strategy2_VPIN,2026-06-01 13:15:00,2026-06-01 13:25:00,Short,126417.0,126567.0,Time Stop,-2454.3232000000003,-0.24268128495376415,2
GOLDGUINEA,Strategy2_VPIN,2026-06-02 16:50:00,2026-06-02 17:00:00,Short,127140.0,127198.0,Time Stop,-1724.8224,-0.169579046720151,2
GOLDGUINEA,Strategy2_VPIN,2026-06-02 17:00:00,2026-06-02 17:10:00,Long,127198.0,127169.0,Time Stop,-1492.9616,-0.14671630057076368,2
GOLDGUINEA,Strategy2_VPIN,2026-06-02 17:10:00,2026-06-02 17:20:00,Short,127169.0,127191.0,Time Stop,-1436.928,-0.14124196934787567,2
GOLDGUINEA,Strategy2_VPIN,2026-06-03 09:30:00,2026-06-03 09:40:00,Long,126578.0,126630.0,Time Stop,-839.3984000000003,-0.08289339379671035,2
GOLDGUINEA,Strategy2_VPIN,2026-06-03 17:05:00,2026-06-03 17:15:00,Long,126306.0,126241.0,Time Stop,-1772.2256000000002,-0.17539008439820755,2
GOLDGUINEA,Strategy2_VPIN,2026-06-03 17:20:00,2026-06-03 17:30:00,Long,126250.0,126249.0,Time Stop,-1259.9952,-0.124752,2
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-19 18:50:00,2026-05-19 19:30:00,Short,128950.0,128780.0,Time Stop,82.89599999999973,0.0080356727413726,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-20 09:00:00,2026-05-20 09:40:00,Short,128000.0,128032.0,Time Stop,-1524.9536000000003,-0.14892125000000003,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-20 16:00:00,2026-05-20 16:40:00,Long,128648.0,128675.0,Time Stop,-1059.1504,-0.10291166594117282,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-21 18:25:00,2026-05-21 19:05:00,Short,128647.0,128344.0,Time Stop,1150.4432000000002,0.11178294091583947,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-21 23:25:00,2026-05-22 09:35:00,Long,128620.0,129029.0,Time Stop,1995.2848000000001,0.1939127662882911,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-22 19:10:00,2026-05-22 19:50:00,Short,128712.0,128319.0,Time Stop,1870.2512000000002,0.18163139412020637,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-25 09:00:00,2026-05-25 09:40:00,Long,128969.0,128939.0,Time Stop,-1517.9584,-0.14712434771146554,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-25 23:15:00,2026-05-26 09:25:00,Short,128962.0,128510.0,Time Stop,2340.1344,0.22682402568198384,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-26 22:40:00,2026-05-26 23:20:00,Short,127794.0,127664.0,Time Stop,-226.1984,-0.022125295397279997,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-27 16:15:00,2026-05-27 16:55:00,Short,126804.0,126569.0,Time Stop,623.8096,0.06149348600990505,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-28 17:00:00,2026-05-28 17:40:00,Short,125318.0,125217.0,Time Stop,-434.568,-0.043346526436744914,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-28 19:40:00,2026-05-28 20:20:00,Long,126456.0,126563.0,Time Stop,-398.49119999999994,-0.0393903017650408,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-29 09:55:00,2026-05-29 10:35:00,Long,127552.0,127196.0,Time Stop,-4110.7904,-0.4028543652784746,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-29 14:20:00,2026-05-29 15:00:00,Short,126937.0,127105.0,Time Stop,-2603.4016,-0.2563674893844978,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-29 17:30:00,2026-05-29 18:10:00,Short,126945.0,126671.0,Time Stop,934.6432,0.0920322974516523,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-05-29 20:40:00,2026-05-29 21:20:00,Long,127621.0,127357.0,Time Stop,-3375.8944,-0.3306562399605081,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-06-01 09:00:00,2026-06-01 09:40:00,Short,126761.0,126540.0,Time Stop,512.1552000000001,0.05050401937504439,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-06-01 18:40:00,2026-06-01 19:20:00,Short,126306.0,125901.0,Time Stop,1989.4063999999998,0.19688360014567793,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-06-01 23:15:00,2026-06-02 09:25:00,Long,126400.0,126489.0,Time Stop,-541.8671999999999,-0.05358655063291138,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-06-02 16:25:00,2026-06-02 17:05:00,Long,127220.0,127123.0,Time Stop,-2036.8464000000001,-0.20013032542053139,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-06-03 14:20:00,2026-06-03 15:00:00,Short,125900.0,125819.0,Time Stop,-600.2511999999999,-0.059596028594122316,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-06-03 19:10:00,2026-06-03 19:50:00,Short,125740.0,125995.0,Time Stop,-3288.3280000000004,-0.32689756640687134,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-06-04 09:00:00,2026-06-04 09:40:00,Long,126357.0,126379.0,Time Stop,-1077.1327999999999,-0.1065565026076909,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-06-04 16:35:00,2026-06-04 17:15:00,Long,126593.0,126883.0,Time Stop,1063.3152,0.1049934830519855,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-06-04 17:15:00,2026-06-04 17:55:00,Long,126883.0,126945.0,Time Stop,-762.3743999999999,-0.07510604257465538,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-06-04 20:20:00,2026-06-04 21:00:00,Short,126477.0,126524.0,Time Stop,-1630.4047999999998,-0.16113649121974744,8
GOLDGUINEA,Strategy3_VolumeSpike,2026-06-05 09:00:00,2026-06-05 09:40:00,Short,126010.0,125950.0,Time Stop,-769.4080000000001,-0.07632410126180462,8
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-20 10:05:00,2026-05-20 10:35:00,Long,127854.0,127965.0,Time Stop,-379.9312000000002,-0.037145024793905565,6
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-25 11:15:00,2026-05-25 11:20:00,Long,128805.0,128773.55107560179,VWAP Target,-1527.9684403485671,-0.14828310627970256,1
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-26 09:40:00,2026-05-26 10:10:00,Long,128404.0,128200.0,Time Stop,-2903.6992,-0.2826721908974798,6
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-26 10:15:00,2026-05-26 10:45:00,Long,128205.0,128300.0,Time Stop,-511.22400000000016,-0.04984438984438986,6
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-27 16:45:00,2026-05-27 17:15:00,Long,126605.0,126421.0,Time Stop,-2726.5248,-0.2691960033174045,6
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-27 17:20:00,2026-05-27 17:50:00,Long,126416.0,126580.0,Time Stop,57.61920000000009,0.005697380078471088,6
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-28 19:20:00,2026-05-28 19:25:00,Short,125702.0,127794.88329683198,VWAP Target,-17999.851414480607,-1.7899328784029496,1
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-28 20:25:00,2026-05-28 20:30:00,Short,126481.0,127719.82204827138,VWAP Target,-11170.740332002746,-1.1039939133153147,1
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-28 20:30:00,2026-05-28 20:35:00,Short,126555.0,127717.29937998837,VWAP Target,-10558.902076930903,-1.0429163285657326,1
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-28 20:35:00,2026-05-28 20:40:00,Short,126598.0,127715.83407909142,VWAP Target,-10203.37903631102,-1.0074585534833707,1
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-28 21:05:00,2026-05-28 21:10:00,Short,126764.0,127707.27476120701,VWAP Target,-8807.660208509864,-0.868509613189654,1
GOLDGUINEA,Strategy5_VolumeDivergence,2026-05-29 11:05:00,2026-05-29 11:35:00,Long,127091.0,127220.0,Time Stop,-228.69280000000026,-0.022493016814723335,6
GOLDGUINEA,Strategy5_VolumeDivergence,2026-06-01 10:00:00,2026-06-01 10:30:00,Long,126513.0,126670.0,Time Stop,0.7216000000000804,7.129702085952436e-05,6
GOLDGUINEA,Strategy5_VolumeDivergence,2026-06-02 09:40:00,2026-06-02 09:45:00,Short,126601.0,127422.58114673158,VWAP Target,-7831.96236335695,-0.773291913507491,1
GOLDGUINEA,Strategy5_VolumeDivergence,2026-06-03 13:50:00,2026-06-03 14:20:00,Long,126054.0,125900.0,Time Stop,-2481.3792000000003,-0.2460631158075111,6
GOLDGUINEA,Strategy5_VolumeDivergence,2026-06-03 20:20:00,2026-06-03 20:25:00,Short,126151.0,127285.99197475845,VWAP Target,-10336.43335954644,-1.024212388283331,1
GOLDGUINEA,Strategy5_VolumeDivergence,2026-06-05 10:00:00,2026-06-05 10:30:00,Long,125929.0,125919.0,Time Stop,-1328.8704000000002,-0.1319067093362133,6
NIFTY,Strategy1_SUVMomentum,2026-05-21 15:00:00,2026-05-22 09:35:00,Short,185.4040808983773,139.80286114489172,Time Stop,-3474.7257939033643,-24.988488401956392,10
NIFTY,Strategy1_SUVMomentum,2026-05-27 14:35:00,2026-05-27 15:25:00,Short,186.98066481358364,156.4415104349555,Time Stop,-2345.890576283296,-16.728222165802414,10
NIFTY,Strategy1_SUVMomentum,2026-05-29 12:10:00,2026-05-29 13:00:00,Short,186.95566447399506,196.17201854881387,Time Stop,633.9858098753843,4.5214699193281715,10
NIFTY,Strategy2_VPIN,2026-05-19 12:30:00,2026-05-19 13:00:00,Short,186.1103404917103,196.21563623485054,Time Stop,700.6925117828222,5.019907437215773,6
NIFTY,Strategy2_VPIN,2026-05-19 13:00:00,2026-05-19 13:30:00,Short,185.94783828439358,176.5597188138472,Time Stop,-760.4218003603987,-5.4525814506280295,6
NIFTY,Strategy2_VPIN,2026-05-19 13:30:00,2026-05-19 14:00:00,Long,208.93519703091806,202.15893708716249,Time Stop,-566.7187318169819,-3.6165518615044983,6
NIFTY,Strategy2_VPIN,2026-05-19 14:00:00,2026-05-19 14:30:00,Long,208.8202962676787,198.98667469325483,Time Stop,-795.8729317750335,-5.0817086652971355,6
NIFTY,Strategy2_VPIN,2026-05-19 14:30:00,2026-05-19 15:00:00,Short,185.85252448971914,218.54000520085356,Time Stop,2393.3633894990053,17.170340810598994,6
NIFTY,Strategy2_VPIN,2026-05-19 15:00:00,2026-05-20 09:15:00,Short,185.3454863524712,291.1811462556161,Time Stop,7876.230794268505,56.65981549210063,6
NIFTY,Strategy2_VPIN,2026-05-20 09:15:00,2026-05-20 09:45:00,Short,183.85405984398494,157.9574295490038,Time Stop,-1997.6287891462707,-14.487061392363202,6
NIFTY,Strategy2_VPIN,2026-05-20 09:45:00,2026-05-20 10:15:00,Short,184.29937839287595,188.14501993639533,Time Stop,231.6631178391361,1.6759913126803467,6
NIFTY,Strategy2_VPIN,2026-05-20 10:15:00,2026-05-20 10:45:00,Short,184.23687754390994,183.28359831995658,Time Stop,-128.03436321037594,-0.9265923660685937,6
NIFTY,Strategy2_VPIN,2026-05-20 10:45:00,2026-05-20 11:15:00,Short,184.25250275615144,158.7848583411669,Time Stop,-1965.5100123732193,-14.223307565954524,6
NIFTY,Strategy2_VPIN,2026-05-20 11:20:00,2026-05-20 11:50:00,Long,207.56691313281226,225.19631143383594,Time Stop,1262.7305274712771,8.111315420573577,6
NIFTY,Strategy2_VPIN,2026-05-20 11:50:00,2026-05-20 12:20:00,Short,185.1423585933262,187.20288679493024,Time Stop,97.78407907783064,0.7042082270873367,6
NIFTY,Strategy2_VPIN,2026-05-20 12:20:00,2026-05-20 12:50:00,Long,207.81776518079823,203.86978550962522,Time Stop,-354.62441511904524,-2.2752268223109,6
NIFTY,Strategy2_VPIN,2026-05-20 12:50:00,2026-05-20 13:20:00,Long,207.75110519601913,191.7427185193592,Time Stop,-1258.6062228166875,-8.077654406886909,6
NIFTY,Strategy2_VPIN,2026-05-20 13:20:00,2026-05-20 13:50:00,Long,207.47569420627042,221.00947482437005,Time Stop,955.7517137510932,6.142095936634671,6
NIFTY,Strategy2_VPIN,2026-05-20 13:50:00,2026-05-20 14:20:00,Long,207.69847889224548,255.01999880786934,Time Stop,3488.2916621752847,22.393305788146993,6
NIFTY,Strategy2_VPIN,2026-05-20 14:20:00,2026-05-20 14:50:00,Long,208.40016294255474,212.8709550180738,Time Stop,276.352205355701,1.7680869435908402,6
NIFTY,Strategy2_VPIN,2026-05-20 14:50:00,2026-05-20 15:20:00,Long,208.4747168729009,199.50461131887096,Time Stop,-731.1169863208754,-4.675975403876654,6
NIFTY,Strategy2_VPIN,2026-05-20 15:20:00,2026-05-21 09:35:00,Long,208.3221005919586,263.015937844415,Time Stop,4040.8275822045957,25.862690968920177,6
NIFTY,Strategy2_VPIN,2026-05-21 09:35:00,2026-05-21 10:05:00,Long,209.176400923212,204.76380514756966,Time Stop,-389.57199244635996,-2.483211877483704,6
NIFTY,Strategy2_VPIN,2026-05-21 10:05:00,2026-05-21 10:35:00,Short,186.25252992311107,199.4871804253089,Time Stop,935.2405006991589,6.6951430661389,6
NIFTY,Strategy2_VPIN,2026-05-21 10:35:00,2026-05-21 11:05:00,Short,186.04080829723353,195.4057422277292,Time Stop,645.2049500135528,4.624110562400354,6
NIFTY,Strategy2_VPIN,2026-05-21 11:05:00,2026-05-21 11:35:00,Long,208.69487024368755,215.55603162892112,Time Stop,455.49581330825055,2.910123044081087,6
NIFTY,Strategy2_VPIN,2026-05-21 11:35:00,2026-05-21 12:05:00,Short,185.9915888786727,183.6143908672002,Time Stop,-234.92211994900185,-1.684105690766822,6
NIFTY,Strategy2_VPIN,2026-05-21 12:05:00,2026-05-21 12:35:00,Long,208.85274915500486,147.9001443608704,Time Stop,-4627.499239768299,-29.542340291525328,6
NIFTY,Strategy2_VPIN,2026-05-21 12:35:00,2026-05-21 13:05:00,Short,185.04157597436642,179.37039327024831,Time Stop,-481.7372414248659,-3.4712000182531977,6
NIFTY,Strategy2_VPIN,2026-05-21 13:05:00,2026-05-21 13:35:00,Long,207.84758675293597,223.17734641808238,Time Stop,1090.3358528932852,6.994457621098703,6
NIFTY,Strategy2_VPIN,2026-05-21 13:35:00,2026-05-21 14:05:00,Long,208.09931590598353,199.99499837876283,Time Stop,-666.1880586843662,-4.268398197492336,6
NIFTY,Strategy2_VPIN,2026-05-21 14:05:00,2026-05-21 14:35:00,Short,185.23689112738975,173.5986440865854,Time Stop,-929.0161271449547,-6.687049010527524,6
NIFTY,Strategy2_VPIN,2026-05-21 14:35:00,2026-05-21 15:05:00,Long,208.18000957177173,197.43537580952398,Time Stop,-864.1002245107402,-5.534314438023789,6
NIFTY,Strategy2_VPIN,2026-05-21 15:05:00,2026-05-22 09:20:00,Short,185.26814155187276,134.11362515102155,Time Stop,-3890.960909565471,-28.002374482544628,6
NIFTY,Strategy2_VPIN,2026-05-22 09:20:00,2026-05-22 09:50:00,Long,209.04044963846536,216.43489438926736,Time Stop,495.43696582890163,3.160070800879338,6
NIFTY,Strategy2_VPIN,2026-05-22 09:50:00,2026-05-22 10:20:00,Long,209.16324434726994,203.51526822548658,Time Stop,-482.1687421995259,-3.0736358975129168,6
NIFTY,Strategy2_VPIN,2026-05-22 10:20:00,2026-05-22 10:50:00,Long,209.0676398954147,222.49086595376139,Time Stop,947.3218216127896,6.041565125919273,6
NIFTY,Strategy2_VPIN,2026-05-22 10:50:00,2026-05-22 11:20:00,Short,186.4189384334877,189.78080126359055,Time Stop,195.21072397134424,1.3962152530333773,6
NIFTY,Strategy2_VPIN,2026-05-22 11:20:00,2026-05-22 11:50:00,Long,209.22727301686064,224.55484361920753,Time Stop,1090.047599927394,6.946497839151541,6
NIFTY,Strategy2_VPIN,2026-05-22 11:50:00,2026-05-22 12:20:00,Short,186.61190980467654,205.7422258320803,Time Stop,1377.1177659516272,9.839441776201262,6
NIFTY,Strategy2_VPIN,2026-05-22 12:20:00,2026-05-22 12:50:00,Short,186.30878068718084,158.5449108369521,Time Stop,-2137.808654885741,-15.299394528450048,6
NIFTY,Strategy2_VPIN,2026-05-22 12:50:00,2026-05-22 13:20:00,Long,209.70266396094667,195.18613426825505,Time Stop,-1146.9597228721855,-7.292609457651182,6
NIFTY,Strategy2_VPIN,2026-05-22 13:20:00,2026-05-22 13:50:00,Short,186.5658154285611,190.45953276139699,Time Stop,235.06265929414263,1.6799266164538535,6
NIFTY,Strategy2_VPIN,2026-05-22 13:50:00,2026-05-22 14:20:00,Short,186.50253331898057,210.70861461298227,Time Stop,1757.5815953931897,12.565202656968012,6
NIFTY,Strategy2_VPIN,2026-05-22 14:20:00,2026-05-22 14:50:00,Short,186.12205940089189,201.00900079511666,Time Stop,1059.099706858038,7.587133663913334,6
NIFTY,Strategy2_VPIN,2026-05-22 14:50:00,2026-05-22 15:20:00,Short,185.88455617481668,166.94006427018212,Time Stop,-1476.7140007676169,-10.592337747369243,6
NIFTY,Strategy2_VPIN,2026-05-22 15:20:00,2026-05-25 09:35:00,Long,209.08342778654878,310.70395997138075,Time Stop,7558.149481413291,48.19861979770316,6
NIFTY,Strategy2_VPIN,2026-05-25 09:35:00,2026-05-25 10:05:00,Short,187.58067296367153,181.44122154273282,Time Stop,-517.0648418231916,-3.675324212271633,6
NIFTY,Strategy2_VPIN,2026-05-25 10:05:00,2026-05-25 10:35:00,Long,210.72449135921306,226.10426169266248,Time Stop,1093.8254811213717,6.921046364479605,6
