date,open,high,low,close,volume
2026-06-02 09:15:00,23299.0,23347.8,23286.0,23343.9,369330
2026-06-02 09:20:00,23343.9,23356.4,23330.8,23353.3,258635
2026-06-02 09:25:00,23353.3,23370.2,23338.1,23353.1,137670
2026-06-02 09:30:00,23353.9,23364.0,23332.5,23359.9,92170
2026-06-02 09:35:00,23359.9,23378.4,23353.7,23369.0,98865
2026-06-02 09:40:00,23369.0,23374.9,23345.0,23373.6,65195
2026-06-02 09:45:00,23373.6,23375.9,23347.0,23362.3,85800
2026-06-02 09:50:00,23362.2,23391.0,23355.1,23388.4,65000
2026-06-02 09:55:00,23390.0,23400.0,23378.0,23398.0,63635
2026-06-02 10:00:00,23398.0,23398.2,23382.7,23393.7,40690
2026-06-02 10:05:00,23393.7,23400.0,23370.0,23378.0,63960
2026-06-02 10:10:00,23378.0,23380.6,23358.8,23360.0,33995
2026-06-02 10:15:00,23360.0,23392.0,23348.0,23392.0,59020
2026-06-02 10:20:00,23393.0,23438.0,23386.0,23423.0,95355
2026-06-02 10:25:00,23430.0,23450.0,23422.7,23447.6,72865
2026-06-02 10:30:00,23447.6,23450.0,23408.7,23424.0,51740
2026-06-02 10:35:00,23420.0,23429.8,23406.3,23426.9,36725
2026-06-02 10:40:00,23426.9,23439.8,23421.7,23423.5,20995
2026-06-02 10:45:00,23423.5,23430.0,23403.7,23403.7,28080
2026-06-02 10:50:00,23402.6,23414.9,23375.0,23381.9,46540
2026-06-02 10:55:00,23381.9,23384.9,23359.8,23381.9,55120
2026-06-02 11:00:00,23381.9,23387.9,23371.0,23378.0,32890
2026-06-02 11:05:00,23378.0,23387.9,23368.6,23372.1,13130
2026-06-02 11:10:00,23372.1,23400.0,23370.0,23398.9,20215
2026-06-02 11:15:00,23398.9,23398.9,23375.0,23397.2,17290
2026-06-02 11:20:00,23397.2,23445.0,23387.6,23445.0,187785
2026-06-02 11:25:00,23445.0,23445.0,23407.3,23421.0,25415
2026-06-02 11:30:00,23421.0,23427.9,23410.0,23419.1,11180
2026-06-02 11:35:00,23419.1,23421.1,23369.0,23369.0,24700
2026-06-02 11:40:00,23369.0,23392.9,23368.6,23378.0,14885
2026-06-02 11:45:00,23378.0,23392.9,23371.0,23388.0,11895
2026-06-02 11:50:00,23388.0,23393.0,23380.0,23386.0,10725
2026-06-02 11:55:00,23381.3,23394.1,23365.0,23371.0,20540
2026-06-02 12:00:00,23371.0,23386.0,23360.6,23374.0,12545
2026-06-02 12:05:00,23374.0,23389.9,23361.2,23381.6,11375
2026-06-02 12:10:00,23381.6,23386.8,23359.4,23360.0,19890
2026-06-02 12:15:00,23360.0,23379.9,23358.7,23372.0,28795
2026-06-02 12:20:00,23372.0,23375.0,23364.7,23370.9,8970
2026-06-02 12:25:00,23374.4,23375.0,23360.0,23360.0,19175
2026-06-02 12:30:00,23360.0,23440.0,23360.0,23426.4,96590
2026-06-02 12:35:00,23426.4,23433.0,23410.0,23430.0,35165
2026-06-02 12:40:00,23430.0,23473.8,23423.0,23473.8,142220
2026-06-02 12:45:00,23464.8,23542.3,23464.8,23530.0,390780
