date,open,high,low,close,volume
2026-04-06 11:45:00,52385.0,52385.0,52385.0,52385.0,0
2026-04-06 11:50:00,52385.0,52400.0,52378.0,52400.0,60
2026-04-06 11:55:00,52400.0,52501.0,52400.0,52501.0,180
2026-04-06 12:00:00,52501.0,52501.0,52434.8,52434.8,30
2026-04-06 12:05:00,52434.8,52434.8,52400.0,52420.8,450
2026-04-06 12:10:00,52420.8,52420.8,52420.8,52420.8,0
2026-04-06 12:15:00,52420.8,52420.8,52375.0,52375.0,150
2026-04-06 12:20:00,52375.0,52600.0,52375.0,52588.4,1230
2026-04-06 12:25:00,52588.4,52588.4,52541.2,52570.2,150
2026-04-06 12:30:00,52570.2,52581.6,52430.0,52430.0,600
2026-04-06 12:35:00,52430.0,52430.4,52430.0,52430.4,30
2026-04-06 12:40:00,52430.4,52472.6,52430.4,52472.6,300
2026-04-06 12:45:00,52472.6,52690.0,52472.6,52690.0,1350
2026-04-06 12:50:00,52690.0,52799.8,52690.0,52745.0,510
2026-04-06 12:55:00,52745.0,52775.0,52745.0,52775.0,180
2026-04-06 13:00:00,52775.0,52835.0,52700.0,52700.0,600
2026-04-06 13:05:00,52700.0,52825.0,52681.6,52825.0,180
2026-04-06 13:10:00,52825.0,53000.0,52820.4,52952.6,1230
2026-04-06 13:15:00,52952.6,53047.6,52919.0,53030.0,1050
2026-04-06 13:20:00,53030.0,53100.0,53000.0,53049.8,720
2026-04-06 13:25:00,53049.8,53050.0,53000.0,53000.0,300
2026-04-06 13:30:00,53000.0,53077.6,53000.0,53052.0,150
2026-04-06 13:35:00,53052.0,53100.0,53049.0,53080.0,360
2026-04-06 13:40:00,53080.0,53080.0,53000.0,53010.0,270
2026-04-06 13:45:00,53010.0,53049.8,52971.8,53001.0,810
2026-04-06 13:50:00,53001.0,53050.0,53001.0,53009.4,90
2026-04-06 13:55:00,53009.4,53050.0,53009.4,53050.0,60
2026-04-06 14:00:00,53050.0,53075.0,53009.4,53069.6,180
2026-04-06 14:05:00,53069.6,53083.4,53040.0,53040.0,150
2026-04-06 14:10:00,53040.0,53186.4,53040.0,53186.4,600
2026-04-06 14:15:00,53186.4,53220.0,53154.2,53220.0,510
2026-04-06 14:20:00,53220.0,53250.0,53178.0,53233.4,450
2026-04-06 14:25:00,53233.4,53233.4,53134.6,53135.6,300
2026-04-06 14:30:00,53135.6,53229.8,53135.6,53229.8,150
2026-04-06 14:35:00,53229.8,53250.0,53200.0,53200.0,540
2026-04-06 14:40:00,53200.0,53200.0,53179.2,53179.4,120
2026-04-06 14:45:00,53179.4,53240.6,53179.4,53187.4,180
2026-04-06 14:50:00,53187.4,53231.2,53187.4,53220.8,420
2026-04-06 14:55:00,53220.8,53220.8,53180.0,53208.0,390
2026-04-06 15:00:00,53208.0,53298.8,53208.0,53241.8,660
2026-04-06 15:05:00,53241.8,53430.8,53241.8,53410.8,990
2026-04-06 15:10:00,53410.8,53475.6,53410.0,53463.8,1140
2026-04-06 15:15:00,53463.8,53495.0,53450.0,53450.0,630
2026-04-06 15:20:00,53450.0,53450.0,53400.0,53404.2,1650
2026-04-06 15:25:00,53404.2,53444.2,53400.0,53400.0,1290
2026-04-07 09:15:00,53000.2,53000.2,52701.0,52756.4,3030
2026-04-07 09:20:00,52756.4,52800.0,52676.0,52793.0,630
2026-04-07 09:25:00,52793.0,52922.6,52793.0,52920.0,1440
2026-04-07 09:30:00,52920.0,52920.0,52850.4,52895.0,300
2026-04-07 09:35:00,52895.0,52930.4,52850.0,52880.0,660
2026-04-07 09:40:00,52880.0,52919.0,52780.0,52785.0,1680
2026-04-07 09:45:00,52785.0,52900.0,52785.0,52881.4,450
2026-04-07 09:50:00,52881.4,52881.4,52881.4,52881.4,0
