date,open,high,low,close,volume
2022-01-03,17443.0,17692.35,17410.05,17677.95,7979000
2022-01-04,17730.0,17870.8,17632.4,17846.75,7542550
2022-01-05,17840.0,17985.0,17786.0,17960.95,7920600
2022-01-06,17830.0,17845.5,17685.65,17788.65,12000600
2022-01-07,17831.1,17949.0,17736.0,17854.3,8894600
2022-01-10,17925.0,18058.3,17905.2,18048.2,6691700
2022-01-11,18026.65,18121.0,17994.75,18083.55,6631400
2022-01-12,18199.0,18254.9,18165.5,18241.2,6107950
2022-01-13,18266.0,18303.4,18197.15,18287.25,6775500
2022-01-14,18220.6,18320.0,18146.2,18295.0,6407400
2022-01-17,18248.0,18350.0,18234.5,18336.6,4338600
2022-01-18,18354.0,18363.5,18100.0,18124.35,10428300
2022-01-19,18094.0,18110.0,17906.55,17974.1,9274950
2022-01-20,17950.0,17968.7,17694.4,17804.1,10707100
2022-01-21,17670.05,17723.15,17502.5,17617.8,12693250
2022-01-24,17550.0,17602.95,17011.75,17151.65,14753850
2022-01-25,17000.0,17309.0,16851.15,17283.45,13207100
2022-01-27,16995.0,17174.0,16862.0,17097.35,12034900
2022-01-28,17200.0,17395.0,17095.0,17125.65,13011150
2022-01-31,17300.0,17424.95,17271.0,17361.95,10769900
2022-02-01,17524.95,17634.0,17231.25,17589.0,18647450
2022-02-02,17705.25,17809.8,17680.05,17795.9,8509500
2022-02-03,17780.05,17784.0,17500.0,17547.1,10786050
2022-02-04,17521.0,17632.0,17475.0,17529.65,9644400
2022-02-07,17458.55,17532.55,17125.0,17218.3,10834650
2022-02-08,17265.0,17304.0,17048.2,17273.0,12286900
2022-02-09,17351.4,17490.0,17330.3,17480.15,7831000
2022-02-10,17525.0,17650.0,17440.5,17617.65,9204600
2022-02-11,17448.0,17473.25,17282.3,17355.8,12399500
2022-02-14,17129.0,17129.0,16801.0,16837.85,12477900
2022-02-15,16894.0,17382.9,16837.0,17360.65,15715500
2022-02-16,17390.0,17495.0,17240.15,17317.35,13866050
2022-02-17,17374.9,17436.9,17217.35,17290.2,12475200
2022-02-18,17248.0,17388.0,17218.7,17278.05,9797250
2022-02-21,17206.2,17354.0,17081.0,17205.2,11982450
2022-02-22,16899.7,17145.0,16851.0,17073.6,14824650
2022-02-23,17170.0,17218.65,17043.3,17080.65,9853100
2022-02-24,16600.0,16763.95,16230.1,16262.5,15152150
2022-02-25,16449.85,16763.75,16449.85,16656.05,17593650
2022-02-28,16525.0,16825.0,16366.85,16794.25,15523100
2022-03-02,16595.0,16678.0,16468.0,16613.45,13788950
2022-03-03,16741.0,16769.75,16445.1,16505.6,11826400
2022-03-04,16305.1,16479.35,16152.0,16258.95,17006300
2022-03-07,15900.0,15958.1,15711.15,15872.2,19251000
2022-03-08,15770.0,16033.0,15676.35,16010.9,18173800
2022-03-09,16065.0,16422.35,15961.0,16365.7,15196700
2022-03-10,16730.0,16753.5,16450.0,16611.9,15989500
2022-03-11,16510.0,16707.8,16475.05,16647.75,10813950
2022-03-14,16624.95,16912.6,16610.15,16885.4,10337850
2022-03-15,16890.0,16928.9,16556.7,16669.0,13777250
2022-03-16,16870.0,17028.7,16856.0,17008.75,11926900
2022-03-17,17218.0,17385.85,17188.15,17322.05,13133800
2022-03-21,17332.2,17392.1,17130.65,17158.65,9308800
2022-03-22,17141.0,17383.75,17051.0,17362.8,12161650
2022-03-23,17447.0,17464.4,17220.05,17272.25,10967050
2022-03-24,17111.0,17339.0,17111.0,17242.8,9682850
2022-03-25,17260.0,17296.0,17096.4,17194.05,7972900
2022-03-28,17220.6,17283.0,17025.35,17268.95,10338500
2022-03-29,17350.0,17390.0,17269.4,17368.05,7837700
2022-03-30,17501.3,17539.95,17425.0,17515.4,9447300
2022-03-31,17519.55,17555.8,17436.75,17467.0,7770050
2022-04-01,17453.0,17740.0,17423.0,17713.0,9613050
2022-04-04,17810.0,18121.25,17765.1,18098.2,12329200
2022-04-05,18161.1,18173.8,17990.1,18017.5,9653150
2022-04-06,17897.0,17964.8,17837.0,17867.45,10215000
2022-04-07,17768.0,17866.3,17693.25,17730.35,11278150
2022-04-08,17745.0,17944.8,17656.3,17878.75,11625100
2022-04-11,17781.5,17829.95,17690.35,17723.95,10793100
2022-04-12,17600.1,17634.2,17482.0,17576.8,11642350
2022-04-13,17615.75,17704.8,17488.4,17519.25,10366700
2022-04-18,17221.15,17286.7,17109.95,17229.6,10265050
2022-04-19,17275.0,17314.0,16843.3,16969.35,13640050
2022-04-20,17040.0,17219.7,16996.85,17162.7,11666050
2022-04-21,17239.95,17439.0,17222.0,17410.15,9340500
2022-04-22,17225.1,17321.0,17156.5,17177.75,10179700
2022-04-25,17005.0,17050.15,16875.0,16958.35,11110650
2022-04-26,17125.0,17228.8,17068.2,17204.0,9547450
2022-04-27,17078.0,17114.5,16957.85,17053.8,10716650
2022-04-28,17149.0,17321.05,17072.65,17256.2,8968000
2022-04-29,17307.0,17399.0,17085.65,17135.25,14384900
2022-05-02,16925.0,17118.0,16925.0,17084.25,10007400
2022-05-04,17115.1,17137.75,16643.2,16702.5,16801350
2022-05-05,16855.3,16980.35,16660.55,16694.3,13913050
2022-05-06,16451.25,16494.8,16346.75,16419.4,13585650
2022-05-09,16255.55,16417.95,16153.0,16298.85,13151550
2022-05-10,16263.3,16410.15,16209.0,16247.1,13394950
2022-05-11,16256.7,16314.7,15993.0,16177.95,14783600
2022-05-12,16020.0,16038.85,15733.0,15810.75,15300450
2022-05-13,15968.9,16091.0,15744.1,15786.6,16065750
2022-05-16,15832.3,15979.75,15752.0,15842.6,10811500
2022-05-17,15901.05,16275.05,15885.05,16254.95,12359500
2022-05-18,16309.9,16363.35,16167.8,16226.05,12580600
2022-05-19,15981.3,15981.3,15740.0,15769.45,12714500
2022-05-20,15988.5,16275.0,15968.5,16253.25,13814800
2022-05-23,16270.0,16398.0,16152.0,16183.35,12432950
2022-05-24,16150.0,16236.0,16034.05,16104.7,11297550
2022-05-25,16168.05,16221.35,15982.0,16013.8,10772750
2022-05-26,16091.6,16178.7,15885.1,16159.05,12282650
2022-05-27,16300.05,16349.1,16201.05,16326.9,11208700
2022-05-30,16461.05,16674.0,16461.05,16643.45,10287200
2022-05-31,16589.0,16691.85,16528.05,16577.6,11795750
2022-06-01,16550.0,16640.0,16425.1,16508.1,11329300
2022-06-02,16448.0,16645.0,16430.0,16621.2,12155200
2022-06-03,16761.5,16790.0,16578.0,16604.65,10054700
