date,f,atm_strike,atm_iv,ivp_252
2019-07-10,11492.25,11500.0,0.1329019926383377,33.84615384615385
2019-07-11,11582.05,11600.0,0.1329019926383377,33.969465648854964
2019-07-12,11544.35,11550.0,0.09534818620428046,3.0303030303030303
2019-07-15,11579.2,11600.0,0.11610886773625206,16.541353383458645
2019-07-16,11657.85,11650.0,0.11124541255472858,10.44776119402985
2019-07-17,11675.8,11700.0,0.09469095820043819,2.9629629629629632
2019-07-18,11604.35,11600.0,0.09469095820043819,3.308823529411765
2019-07-19,11421.85,11400.0,0.1147179830530389,15.328467153284672
2019-07-22,11360.25,11350.0,0.13087303371282008,31.88405797101449
2019-07-23,11333.8,11350.0,0.11887576642608397,20.863309352517987
2019-07-24,11277.8,11300.0,0.13150202934162414,33.57142857142857
2019-07-25,11252.15,11250.0,0.13150202934162414,33.687943262411345
2019-07-26,11327.0,11350.0,0.10722226289090131,7.746478873239436
2019-07-29,11215.05,11200.0,0.1397105469852509,52.44755244755245
2019-07-30,11095.2,11100.0,0.1555617287876795,78.47222222222221
2019-07-31,11132.2,11150.0,0.15152380668705487,73.79310344827587
2019-08-01,11015.35,11000.0,0.15152380668705487,73.63013698630137
2019-08-02,11024.05,11000.0,0.15761268829712288,80.27210884353741
2019-08-05,10896.8,10900.0,0.21637022718450966,95.27027027027027
2019-08-06,10978.65,11000.0,0.20856503000880638,94.63087248322147
2019-08-07,10874.25,10850.0,0.18775414509267674,92.0
2019-08-08,11063.95,11050.0,0.18775414509267674,91.72185430463577
2019-08-09,11122.95,11100.0,0.13849629926357748,47.368421052631575
2019-08-13,10925.15,10950.0,0.17563236077605773,85.62091503267973
2019-08-14,11028.15,11050.0,0.17563236077605773,85.3896103896104
2019-08-16,11064.65,11050.0,0.14721176244830264,63.2258064516129
2019-08-19,11058.1,11050.0,0.18125794458095737,87.17948717948718
2019-08-20,11028.1,11050.0,0.17888513151454344,86.62420382165605
2019-08-21,10932.65,10950.0,0.17900575833420573,86.70886075949366
2019-08-22,10732.1,10750.0,0.17900575833420573,86.47798742138365
2019-08-23,10842.7,10850.0,0.1800551683432197,86.875
2019-08-26,11054.2,11050.0,0.18999729644897598,93.16770186335404
2019-08-27,11103.9,11100.0,0.17835949096441814,83.9506172839506
2019-08-28,11049.25,11050.0,0.17717965254285076,83.43558282208589
2019-08-29,10948.3,10950.0,0.17717965254285076,83.23170731707317
2019-08-30,11058.9,11050.0,0.1322794643220005,30.909090909090907
2019-09-03,10836.4,10850.0,0.22099070012304387,95.78313253012048
2019-09-04,10886.3,10900.0,0.1942267738097922,92.81437125748504
2019-09-05,10881.6,10900.0,0.1942267738097922,92.55952380952381
2019-09-06,10973.65,10950.0,0.13879978795143,44.37869822485207
2019-09-09,11025.25,11050.0,0.13612774997982435,37.64705882352941
2019-09-11,11060.8,11050.0,0.14651797554278662,59.06432748538012
2019-09-12,10996.45,11000.0,0.14651797554278662,59.01162790697675
2019-09-13,11105.55,11100.0,0.11349952188598503,12.138728323699421
2019-09-16,11017.2,11000.0,0.1509823705027703,64.9425287356322
2019-09-17,10833.5,10850.0,0.17697727375455127,81.71428571428572
2019-09-18,10855.45,10850.0,0.17273434862679132,78.4090909090909
2019-09-19,10711.3,10700.0,0.17273434862679132,78.24858757062147
2019-09-20,11295.5,11300.0,0.1604739471675624,73.59550561797754
2019-09-23,11607.3,11600.0,0.22882602122509227,96.08938547486034
2019-09-24,11613.85,11600.0,0.19655752458171497,92.77777777777779
2019-09-25,11469.1,11450.0,0.17899095108971047,83.42541436464089
2019-09-26,11571.2,11550.0,0.17899095108971047,83.24175824175825
2019-09-27,11579.5,11600.0,0.15959029354312276,71.03825136612022
2019-09-30,11534.6,11550.0,0.15910138916792838,70.65217391304348
2019-10-01,11429.85,11450.0,0.178762842413242,82.16216216216216
2019-10-03,11361.8,11350.0,0.178762842413242,81.98924731182797
2019-10-04,11215.15,11200.0,0.15418253469450155,65.77540106951871
2019-10-07,11162.0,11150.0,0.15650169911749878,67.02127659574468
2019-10-09,11347.7,11350.0,0.174469389990956,77.24867724867724
2019-10-10,11254.25,11250.0,0.174469389990956,77.10526315789473
2019-10-11,11311.7,11300.0,0.16187518242344529,71.72774869109948
2019-10-14,11336.3,11350.0,0.1891472822694324,91.14583333333334
2019-10-15,11439.4,11450.0,0.17759087348166047,80.82901554404145
2019-10-16,11475.55,11500.0,0.1680748134542528,74.22680412371135
2019-10-17,11600.65,11600.0,0.1680748134542528,74.1025641025641
2019-10-18,11670.0,11650.0,0.13710851569359778,36.734693877551024
2019-10-22,11624.35,11600.0,0.179045420328503,85.27918781725889
2019-10-23,11624.7,11600.0,0.16431967174701317,71.71717171717171
2019-10-24,11611.15,11600.0,0.16431967174701317,71.60804020100502
2019-10-25,11608.95,11600.0,0.1210725732812489,18.0
2019-10-29,11795.45,11800.0,0.15223384065677448,60.69651741293532
2019-10-30,11840.2,11850.0,0.15273948696281786,61.386138613861384
2019-10-31,11877.45,11900.0,0.15273948696281786,61.330049261083744
2019-11-01,11928.25,11950.0,0.13153132597402795,25.49019607843137
2019-11-04,11979.7,12000.0,0.15935734098273255,67.8048780487805
2019-11-05,11956.0,11950.0,0.16067205881311297,69.41747572815534
2019-11-06,12008.05,12000.0,0.1520617502178902,59.42028985507246
2019-11-07,12047.95,12050.0,0.1520617502178902,59.375
2019-11-08,11945.35,11950.0,0.11528291068916298,13.397129186602871
2019-11-11,11943.7,11950.0,0.13701204399839792,35.23809523809524
2019-11-13,11863.25,11850.0,0.14052168626788628,43.60189573459716
2019-11-14,11899.65,11900.0,0.14052168626788628,43.63207547169811
2019-11-15,11942.6,11950.0,0.11461927624591062,10.7981220657277
2019-11-18,11920.9,11900.0,0.139029397208356,39.25233644859813
2019-11-19,11969.15,11950.0,0.13715760634420443,36.27906976744186
2019-11-20,12018.15,12000.0,0.14569965166943488,50.92592592592593
2019-11-21,11974.55,11950.0,0.14569965166943488,50.92165898617511
2019-11-22,11914.5,11900.0,0.11136503190813613,8.256880733944955
2019-11-25,12096.3,12100.0,0.1330949132746913,29.22374429223744
2019-11-26,12075.2,12100.0,0.13554689705877632,30.909090909090907
2019-11-27,12108.55,12100.0,0.1294829011382841,22.624434389140273
2019-11-28,12151.15,12150.0,0.1294829011382841,22.74774774774775
2019-11-29,12099.85,12100.0,0.10926192242506347,6.726457399103139
2019-12-02,12091.45,12100.0,0.14047125857750697,45.089285714285715
2019-12-03,12046.45,12050.0,0.13988196917971357,42.66666666666667
2019-12-04,12089.8,12100.0,0.15331340320380374,65.04424778761062
2019-12-05,12047.7,12050.0,0.15331340320380374,64.97797356828194
2019-12-06,11955.7,11950.0,0.10906824966779043,6.578947368421052
2019-12-09,11966.7,11950.0,0.12664554617005125,22.270742358078603
2019-12-10,11898.2,11900.0,0.13556447981337139,32.17391304347826
2019-12-11,11938.15,11950.0,0.14145180967935023,48.05194805194805
2019-12-12,12028.65,12050.0,0.14145180967935023,48.060344827586206
2019-12-13,12142.35,12150.0,0.11683741319861371,14.592274678111588
2019-12-16,12082.55,12100.0,0.12691199214445875,22.64957264957265
2019-12-17,12187.15,12200.0,0.12320317397969846,18.72340425531915
2019-12-18,12243.15,12250.0,0.12424572799653008,19.491525423728813
2019-12-19,12268.95,12250.0,0.12424572799653008,19.62025316455696
2019-12-20,12290.0,12300.0,0.08919579679855341,1.680672268907563
2019-12-23,12276.45,12300.0,0.09594378382936268,3.3472803347280333
2019-12-24,12238.45,12250.0,0.07577289550933633,1.25
2019-12-26,12126.55,12150.0,0.07577289550933633,1.4522821576763485
2019-12-27,12319.25,12300.0,0.08077958676448298,2.066115702479339
2019-12-30,12329.3,12350.0,0.11472107340979715,13.580246913580247
2019-12-31,12246.25,12250.0,0.13356420317728157,34.01639344262295
2020-01-01,12243.8,12250.0,0.14542706514978104,55.10204081632652
2020-01-02,12339.3,12350.0,0.14542706514978104,55.08130081300813
2020-01-03,12256.45,12250.0,0.09845810705886009,4.8582995951417
2020-01-06,12043.7,12050.0,0.1559227757103604,69.75806451612904
2020-01-07,12106.7,12100.0,0.14957954758815944,59.83935742971887
2020-01-08,12063.5,12050.0,0.17957943442005866,88.4
2020-01-09,12269.75,12250.0,0.17957943442005866,88.24701195219123
2020-01-10,12290.0,12300.0,0.11621950808217937,16.26984126984127
2020-01-13,12362.15,12350.0,0.13014110264367856,26.984126984126984
2020-01-14,12397.0,12400.0,0.1281595347445629,26.190476190476193
2020-01-15,12378.05,12400.0,0.14951683794721976,59.92063492063492
2020-01-16,12374.35,12350.0,0.14951683794721976,59.72222222222222
2020-01-17,12384.65,12400.0,0.09885226147664594,5.555555555555555
2020-01-20,12263.15,12250.0,0.12599418559427636,25.0
2020-01-21,12203.1,12200.0,0.13140994173215023,29.365079365079367
2020-01-22,12145.25,12150.0,0.14488400022723233,54.36507936507936
2020-01-23,12201.0,12200.0,0.14488400022723233,54.166666666666664
2020-01-24,12271.6,12250.0,0.10086867555451186,6.349206349206349
2020-01-27,12125.7,12150.0,0.13892583459409616,44.44444444444444
2020-01-28,12068.0,12050.0,0.15161633975542066,63.888888888888886
2020-01-29,12121.55,12100.0,0.13852413196146068,43.65079365079365
2020-01-30,12035.8,12050.0,0.13852413196146068,43.452380952380956
2020-01-31,11994.3,12000.0,0.24101301856685792,98.01587301587301
2020-02-03,11703.15,11700.0,0.1665248390332204,77.38095238095238
2020-02-04,11964.25,11950.0,0.14670660698744228,58.333333333333336
2020-02-05,12086.3,12100.0,0.14463358069076387,53.57142857142857
2020-02-06,12136.35,12150.0,0.14463358069076387,53.769841269841265
2020-02-07,12095.9,12100.0,0.11066419779788134,10.714285714285714
2020-02-10,12040.05,12050.0,0.13709200409623923,41.66666666666667
2020-02-11,12126.85,12150.0,0.13147905208080932,30.952380952380953
2020-02-12,12228.45,12250.0,0.12671334534602735,26.984126984126984
2020-02-13,12174.6,12150.0,0.12671334534602735,27.18253968253968
2020-02-14,12129.65,12150.0,0.11184529702280072,12.698412698412698
2020-02-17,12074.45,12050.0,0.1362302845101412,40.476190476190474
2020-02-18,12006.1,12000.0,0.1341598257203756,38.095238095238095
2020-02-19,12142.7,12150.0,0.129902476788774,30.158730158730158
2020-02-20,12079.0,12100.0,0.129902476788774,30.357142857142854
2020-02-24,11827.55,11850.0,0.20550059216145797,95.23809523809523
2020-02-25,11816.55,11800.0,0.18903389510454682,92.46031746031747
2020-02-26,11695.65,11700.0,0.18954867373702294,92.85714285714286
2020-02-27,11633.3,11650.0,0.18954867373702294,92.65873015873017
2020-02-28,11149.15,11150.0,0.3101488669040898,98.01587301587301
2020-03-02,11123.7,11100.0,0.38586766604903183,98.01587301587301
2020-03-03,11294.75,11300.0,0.3146330349479266,97.61904761904762
2020-03-04,11247.1,11250.0,0.29398429000773885,96.82539682539682
2020-03-05,11255.35,11250.0,0.29398429000773885,96.62698412698413
2020-03-06,10939.9,10950.0,0.2656834160838374,96.03174603174604
2020-03-09,10462.35,10450.0,0.3961272937502893,98.01587301587301
2020-03-11,10450.75,10450.0,0.39302731197240376,97.61904761904762
2020-03-12,9546.6,9550.0,0.39302731197240376,97.42063492063492
2020-03-13,9897.7,9900.0,0.6756534482294927,99.20634920634922
2020-03-16,9118.45,9100.0,1.1569077133140664,100.0
2020-03-17,8915.6,8900.0,1.0944950774936888,99.60317460317461
2020-03-18,8433.7,8450.0,1.0132184693182715,99.20634920634922
